,fiat_reserve,investors_money,overhead_cost,product_cost,revenue,run,substep,time,timestep,tx_volume
1081,-686690.4442889661,2.6009978077575493,12710.0,0.26814310014887055,2055912.9223046254,1,1,2018-09-29 00:00:00,271,9628.698740764412
1082,-662618.6974370551,2.6009978077575493,12710.0,0.26814310014887055,2079984.6691565365,1,2,2018-09-29 00:00:00,271,9628.698740764412
1083,-662616.0964392473,2.6009978077575493,12710.0,0.26814310014887055,2079984.6691565365,1,3,2018-09-29 00:00:00,271,9628.698740764412
1084,-675326.0964392473,2.6009978077575493,12710.0,0.26814310014887055,2079984.6691565365,1,4,2018-09-29 00:00:00,271,9628.698740764412
1085,-675326.0964392473,2.5229678735248227,12720.0,0.22055756897101425,2079984.6691565365,1,1,2018-09-30 00:00:00,272,9640.839647443756
1086,-651223.9973206378,2.5229678735248227,12720.0,0.22055756897101425,2104086.768275146,1,2,2018-09-30 00:00:00,272,9640.839647443756
1087,-651221.4743527643,2.5229678735248227,12720.0,0.22055756897101425,2104086.768275146,1,3,2018-09-30 00:00:00,272,9640.839647443756
1088,-663941.4743527643,2.5229678735248227,12720.0,0.22055756897101425,2104086.768275146,1,4,2018-09-30 00:00:00,272,9640.839647443756
1089,-663941.4743527643,2.447278837319078,12730.0,0.13645500038920602,2104086.768275146,1,1,2018-10-01 00:00:00,273,9649.545714064703
1090,-639817.6100676026,2.447278837319078,12730.0,0.13645500038920602,2128210.6325603076,1,2,2018-10-01 00:00:00,273,9649.545714064703
1091,-639815.1627887653,2.447278837319078,12730.0,0.13645500038920602,2128210.6325603076,1,3,2018-10-01 00:00:00,273,9649.545714064703
1092,-652545.1627887653,2.447278837319078,12730.0,0.13645500038920602,2128210.6325603076,1,4,2018-10-01 00:00:00,273,9649.545714064703
1093,-652545.1627887653,2.3738604721995054,12740.0,0.25476838172505056,2128210.6325603076,1,1,2018-10-02 00:00:00,274,9669.25841904764
1094,-628372.0167411462,2.3738604721995054,12740.0,0.25476838172505056,2152383.778607927,1,2,2018-10-02 00:00:00,274,9669.25841904764
1095,-628369.642880674,2.3738604721995054,12740.0,0.25476838172505056,2152383.778607927,1,3,2018-10-02 00:00:00,274,9669.25841904764
1096,-641109.642880674,2.3738604721995054,12740.0,0.25476838172505056,2152383.778607927,1,4,2018-10-02 00:00:00,274,9669.25841904764
1097,-641109.642880674,2.30264465803352,12750.0,0.27626226757209316,2152383.778607927,1,1,2018-10-03 00:00:00,275,9692.340109550083
1098,-616878.7926067988,2.30264465803352,12750.0,0.27626226757209316,2176614.628881802,1,2,2018-10-03 00:00:00,275,9692.340109550083
1099,-616876.4899621408,2.30264465803352,12750.0,0.27626226757209316,2176614.628881802,1,3,2018-10-03 00:00:00,275,9692.340109550083
1100,-629626.4899621408,2.30264465803352,12750.0,0.27626226757209316,2176614.628881802,1,4,2018-10-03 00:00:00,275,9692.340109550083
1101,-629626.4899621408,2.2335653182925146,12760.0,0.24721826983935952,2176614.628881802,1,1,2018-10-04 00:00:00,276,9704.338580912798
1102,-605365.6435098588,2.2335653182925146,12760.0,0.24721826983935952,2200875.4753340837,1,2,2018-10-04 00:00:00,276,9704.338580912798
1103,-605363.4099445405,2.2335653182925146,12760.0,0.24721826983935952,2200875.4753340837,1,3,2018-10-04 00:00:00,276,9704.338580912798
1104,-618123.4099445405,2.2335653182925146,12760.0,0.24721826983935952,2200875.4753340837,1,4,2018-10-04 00:00:00,276,9704.338580912798
1105,-618123.4099445405,2.166558358743739,12770.0,0.17256768115118531,2200875.4753340837,1,1,2018-10-05 00:00:00,277,9711.549575104289
1106,-593844.5360067798,2.166558358743739,12770.0,0.17256768115118531,2225154.3492718446,1,2,2018-10-05 00:00:00,277,9711.549575104289
1107,-593842.369448421,2.166558358743739,12770.0,0.17256768115118531,2225154.3492718446,1,3,2018-10-05 00:00:00,277,9711.549575104289
1108,-606612.369448421,2.166558358743739,12770.0,0.17256768115118531,2225154.3492718446,1,4,2018-10-05 00:00:00,277,9711.549575104289
1109,-606612.369448421,2.1015616079814268,12780.0,0.15949191821151165,2225154.3492718446,1,1,2018-10-06 00:00:00,278,9717.422554914201
1110,-582318.8130611356,2.1015616079814268,12780.0,0.15949191821151165,2249447.9056591303,1,2,2018-10-06 00:00:00,278,9717.422554914201
1111,-582316.7114995276,2.1015616079814268,12780.0,0.15949191821151165,2249447.9056591303,1,3,2018-10-06 00:00:00,278,9717.422554914201
1112,-595096.7114995276,2.1015616079814268,12780.0,0.15949191821151165,2249447.9056591303,1,4,2018-10-06 00:00:00,278,9717.422554914201
1113,-595096.7114995276,2.0385147597419837,12790.0,0.21173442701679598,2249447.9056591303,1,1,2018-10-07 00:00:00,279,9727.885948815623
1114,-570776.9966274885,2.0385147597419837,12790.0,0.21173442701679598,2273767.620531169,1,2,2018-10-07 00:00:00,279,9727.885948815623
1115,-570774.9581127288,2.0385147597419837,12790.0,0.21173442701679598,2273767.620531169,1,3,2018-10-07 00:00:00,279,9727.885948815623
1116,-583564.9581127288,2.0385147597419837,12790.0,0.21173442701679598,2273767.620531169,1,4,2018-10-07 00:00:00,279,9727.885948815623
1117,-583564.9581127288,1.977359316949724,12800.0,0.2227832324351494,2273767.620531169,1,1,2018-10-08 00:00:00,280,9741.832859222142
1118,-559210.3759646735,1.977359316949724,12800.0,0.2227832324351494,2298122.202679225,1,2,2018-10-08 00:00:00,280,9741.832859222142
1119,-559208.3986053566,1.977359316949724,12800.0,0.2227832324351494,2298122.202679225,1,3,2018-10-08 00:00:00,280,9741.832859222142
1120,-572008.3986053566,1.977359316949724,12800.0,0.2227832324351494,2298122.202679225,1,4,2018-10-08 00:00:00,280,9741.832859222142
1121,-572008.3986053566,1.9180385374412323,12810.0,0.22045564439992077,2298122.202679225,1,1,2018-10-09 00:00:00,281,9757.317234989107
1122,-547615.1055178838,1.9180385374412323,12810.0,0.22045564439992077,2322515.4957666975,1,2,2018-10-09 00:00:00,281,9757.317234989107
1123,-547613.1874793463,1.9180385374412323,12810.0,0.22045564439992077,2322515.4957666975,1,3,2018-10-09 00:00:00,281,9757.317234989107
1124,-560423.1874793463,1.9180385374412323,12810.0,0.22045564439992077,2322515.4957666975,1,4,2018-10-09 00:00:00,281,9757.317234989107
1125,-560423.1874793463,1.8604973813179952,12820.0,0.2519847378051655,2322515.4957666975,1,1,2018-10-10 00:00:00,282,9764.323627286603
1126,-536012.3784111298,1.8604973813179952,12820.0,0.2519847378051655,2346926.304834914,1,2,2018-10-10 00:00:00,282,9764.323627286603
1127,-536010.5179137485,1.8604973813179952,12820.0,0.2519847378051655,2346926.304834914,1,3,2018-10-10 00:00:00,282,9764.323627286603
1128,-548830.5179137485,1.8604973813179952,12820.0,0.2519847378051655,2346926.304834914,1,4,2018-10-10 00:00:00,282,9764.323627286603
1129,-548830.5179137485,1.8046824598784554,12830.0,0.20876665342324838,2346926.304834914,1,1,2018-10-11 00:00:00,283,9776.240103154334
1130,-524389.9176558626,1.8046824598784554,12830.0,0.20876665342324838,2371366.9050927996,1,2,2018-10-11 00:00:00,283,9776.240103154334
1131,-524388.1129734027,1.8046824598784554,12830.0,0.20876665342324838,2371366.9050927996,1,3,2018-10-11 00:00:00,283,9776.240103154334
1132,-537218.1129734027,1.8046824598784554,12830.0,0.20876665342324838,2371366.9050927996,1,4,2018-10-11 00:00:00,283,9776.240103154334
1133,-537218.1129734027,1.7505419860821017,12840.0,0.1771840863720525,2371366.9050927996,1,1,2018-10-12 00:00:00,284,9782.863145610363
1134,-512760.9551093768,1.7505419860821017,12840.0,0.1771840863720525,2395824.0629568254,1,2,2018-10-12 00:00:00,284,9782.863145610363
1135,-512759.2045673907,1.7505419860821017,12840.0,0.1771840863720525,2395824.0629568254,1,3,2018-10-12 00:00:00,284,9782.863145610363
1136,-525599.2045673907,1.7505419860821017,12840.0,0.1771840863720525,2395824.0629568254,1,4,2018-10-12 00:00:00,284,9782.863145610363
1137,-525599.2045673907,1.6980257264996386,12850.0,0.26067749369024723,2395824.0629568254,1,1,2018-10-13 00:00:00,285,9787.467695845979
1138,-501130.53532777575,1.6980257264996386,12850.0,0.26067749369024723,2420292.7321964405,1,2,2018-10-13 00:00:00,285,9787.467695845979
1139,-501128.8373020493,1.6980257264996386,12850.0,0.26067749369024723,2420292.7321964405,1,3,2018-10-13 00:00:00,285,9787.467695845979
1140,-513978.8373020493,1.6980257264996386,12850.0,0.26067749369024723,2420292.7321964405,1,4,2018-10-13 00:00:00,285,9787.467695845979
1141,-513978.8373020493,1.6470849547046493,12860.0,0.13120642275592803,2420292.7321964405,1,1,2018-10-14 00:00:00,286,9792.973242843285
1142,-489496.40419494105,1.6470849547046493,12860.0,0.13120642275592803,2444775.165303549,1,2,2018-10-14 00:00:00,286,9792.973242843285
1143,-489494.7571099863,1.6470849547046493,12860.0,0.13120642275592803,2444775.165303549,1,3,2018-10-14 00:00:00,286,9792.973242843285
1144,-502354.7571099863,1.6470849547046493,12860.0,0.13120642275592803,2444775.165303549,1,4,2018-10-14 00:00:00,286,9792.973242843285
1145,-502354.7571099863,1.59767240606351,12870.0,0.2646769378820194,2444775.165303549,1,1,2018-10-15 00:00:00,287,9805.747294776384
1146,-477840.3888730454,1.59767240606351,12870.0,0.2646769378820194,2469289.5335404896,1,2,2018-10-15 00:00:00,287,9805.747294776384
1147,-477838.79120063933,1.59767240606351,12870.0,0.2646769378820194,2469289.5335404896,1,3,2018-10-15 00:00:00,287,9805.747294776384
1148,-490708.79120063933,1.59767240606351,12870.0,0.2646769378820194,2469289.5335404896,1,4,2018-10-15 00:00:00,287,9805.747294776384
1149,-490708.79120063933,1.5497422338816045,12880.0,0.28996146551347574,2469289.5335404896,1,1,2018-10-16 00:00:00,288,9820.923191609381
1150,-466156.4832216159,1.5497422338816045,12880.0,0.28996146551347574,2493841.841519513,1,2,2018-10-16 00:00:00,288,9820.923191609381
1151,-466154.933479382,1.5497422338816045,12880.0,0.28996146551347574,2493841.841519513,1,3,2018-10-16 00:00:00,288,9820.923191609381
1152,-479034.933479382,1.5497422338816045,12880.0,0.28996146551347574,2493841.841519513,1,4,2018-10-16 00:00:00,288,9820.923191609381
1153,-479034.933479382,1.5032499668651562,12890.0,0.2977012698870144,2493841.841519513,1,1,2018-10-17 00:00:00,289,9828.36417057798
1154,-454464.02305293706,1.5032499668651562,12890.0,0.2977012698870144,2518412.751945958,1,2,2018-10-17 00:00:00,289,9828.36417057798
1155,-454462.5198029702,1.5032499668651562,12890.0,0.2977012698870144,2518412.751945958,1,3,2018-10-17 00:00:00,289,9828.36417057798
1156,-467352.5198029702,1.5032499668651562,12890.0,0.2977012698870144,2518412.751945958,1,4,2018-10-17 00:00:00,289,9828.36417057798
1157,-467352.5198029702,1.4581524678592015,12900.0,0.16795501374675623,2518412.751945958,1,1,2018-10-18 00:00:00,290,9839.936375547488
1158,-442752.6788641015,1.4581524678592015,12900.0,0.16795501374675623,2543012.592884827,1,2,2018-10-18 00:00:00,290,9839.936375547488
1159,-442751.2207116336,1.4581524678592015,12900.0,0.16795501374675623,2543012.592884827,1,3,2018-10-18 00:00:00,290,9839.936375547488
1160,-455651.2207116336,1.4581524678592015,12900.0,0.16795501374675623,2543012.592884827,1,4,2018-10-18 00:00:00,290,9839.936375547488
1161,-455651.2207116336,1.4144078938234255,12910.0,0.27199172252040327,2543012.592884827,1,1,2018-10-19 00:00:00,291,9847.123649412482
1162,-431033.4115881024,1.4144078938234255,12910.0,0.27199172252040327,2567630.402008358,1,2,2018-10-19 00:00:00,291,9847.123649412482
1163,-431031.99718020856,1.4144078938234255,12910.0,0.27199172252040327,2567630.402008358,1,3,2018-10-19 00:00:00,291,9847.123649412482
1164,-443941.99718020856,1.4144078938234255,12910.0,0.27199172252040327,2567630.402008358,1,4,2018-10-19 00:00:00,291,9847.123649412482
1165,-443941.99718020856,1.3719756570087227,12920.0,0.2121992123355474,2567630.402008358,1,1,2018-10-20 00:00:00,292,9848.120295024117
1166,-419321.6964426483,1.3719756570087227,12920.0,0.2121992123355474,2592250.702745918,1,2,2018-10-20 00:00:00,292,9848.120295024117
1167,-419320.3244669913,1.3719756570087227,12920.0,0.2121992123355474,2592250.702745918,1,3,2018-10-20 00:00:00,292,9848.120295024117
1168,-432240.3244669913,1.3719756570087227,12920.0,0.2121992123355474,2592250.702745918,1,4,2018-10-20 00:00:00,292,9848.120295024117
1169,-432240.3244669913,1.330816387298461,12930.0,0.20050172341592543,2592250.702745918,1,1,2018-10-21 00:00:00,293,9850.522596020577
1170,-407614.01797693985,1.330816387298461,12930.0,0.20050172341592543,2616877.0092359697,1,2,2018-10-21 00:00:00,293,9850.522596020577
1171,-407612.68716055254,1.330816387298461,12930.0,0.20050172341592543,2616877.0092359697,1,3,2018-10-21 00:00:00,293,9850.522596020577
1172,-420542.68716055254,1.330816387298461,12930.0,0.20050172341592543,2616877.0092359697,1,4,2018-10-21 00:00:00,293,9850.522596020577
1173,-420542.68716055254,1.2908918956795072,12940.0,0.2573762963065377,2616877.0092359697,1,1,2018-10-22 00:00:00,294,9855.00290488882
1174,-395905.1798983305,1.2908918956795072,12940.0,0.2573762963065377,2641514.5164981917,1,2,2018-10-22 00:00:00,294,9855.00290488882
1175,-395903.8890064348,1.2908918956795072,12940.0,0.2573762963065377,2641514.5164981917,1,3,2018-10-22 00:00:00,294,9855.00290488882
1176,-408843.8890064348,1.2908918956795072,12940.0,0.2573762963065377,2641514.5164981917,1,4,2018-10-22 00:00:00,294,9855.00290488882
1177,-408843.8890064348,1.252165138809122,12950.0,0.2992164877087107,2641514.5164981917,1,1,2018-10-23 00:00:00,295,9864.358383846182
1178,-384182.99304681935,1.252165138809122,12950.0,0.2992164877087107,2666175.412457807,1,2,2018-10-23 00:00:00,295,9864.358383846182
1179,-384181.7408816805,1.252165138809122,12950.0,0.2992164877087107,2666175.412457807,1,3,2018-10-23 00:00:00,295,9864.358383846182
1180,-397131.7408816805,1.252165138809122,12950.0,0.2992164877087107,2666175.412457807,1,4,2018-10-23 00:00:00,295,9864.358383846182
1181,-397131.7408816805,1.2146001846448482,12960.0,0.14982809897451937,2666175.412457807,1,1,2018-10-24 00:00:00,296,9866.85021410415
1182,-372464.61534642015,1.2146001846448482,12960.0,0.14982809897451937,2690842.5379930674,1,2,2018-10-24 00:00:00,296,9866.85021410415
1183,-372463.4007462355,1.2146001846448482,12960.0,0.14982809897451937,2690842.5379930674,1,3,2018-10-24 00:00:00,296,9866.85021410415
1184,-385423.4007462355,1.2146001846448482,12960.0,0.14982809897451937,2690842.5379930674,1,4,2018-10-24 00:00:00,296,9866.85021410415
1185,-385423.4007462355,1.1781621791055028,12970.0,0.10942552615606346,2690842.5379930674,1,1,2018-10-25 00:00:00,297,9870.162264197073
1186,-360747.99508574285,1.1781621791055028,12970.0,0.10942552615606346,2715517.9436535602,1,2,2018-10-25 00:00:00,297,9870.162264197073
1187,-360746.8169235637,1.1781621791055028,12970.0,0.10942552615606346,2715517.9436535602,1,3,2018-10-25 00:00:00,297,9870.162264197073
1188,-373716.8169235637,1.1781621791055028,12970.0,0.10942552615606346,2715517.9436535602,1,4,2018-10-25 00:00:00,297,9870.162264197073
1189,-373716.8169235637,1.1428173137323376,12980.0,0.2532649119657052,2715517.9436535602,1,1,2018-10-26 00:00:00,298,9870.439768858821
1190,-349040.7175014167,1.1428173137323376,12980.0,0.2532649119657052,2740194.0430757073,1,2,2018-10-26 00:00:00,298,9870.439768858821
1191,-349039.57468410296,1.1428173137323376,12980.0,0.2532649119657052,2740194.0430757073,1,3,2018-10-26 00:00:00,298,9870.439768858821
1192,-362019.57468410296,1.1428173137323376,12980.0,0.2532649119657052,2740194.0430757073,1,4,2018-10-26 00:00:00,298,9870.439768858821
1193,-362019.57468410296,1.1085327943203676,12990.0,0.1627590981632393,2740194.0430757073,1,1,2018-10-27 00:00:00,299,9875.204703936171
1194,-337331.56292426254,1.1085327943203676,12990.0,0.1627590981632393,2764882.0548355477,1,2,2018-10-27 00:00:00,299,9875.204703936171
1195,-337330.4543914682,1.1085327943203676,12990.0,0.1627590981632393,2764882.0548355477,1,3,2018-10-27 00:00:00,299,9875.204703936171
1196,-350320.4543914682,1.1085327943203676,12990.0,0.1627590981632393,2764882.0548355477,1,4,2018-10-27 00:00:00,299,9875.204703936171
1197,-350320.4543914682,1.0752768104907564,13000.0,0.15534389012434868,2764882.0548355477,1,1,2018-10-28 00:00:00,300,9878.681724354945
1198,-325623.7500805808,1.0752768104907564,13000.0,0.15534389012434868,2789578.759146435,1,2,2018-10-28 00:00:00,300,9878.681724354945
1199,-325622.6748037703,1.0752768104907564,13000.0,0.15534389012434868,2789578.759146435,1,3,2018-10-28 00:00:00,300,9878.681724354945
1200,-338622.6748037703,1.0752768104907564,13000.0,0.15534389012434868,2789578.759146435,1,4,2018-10-28 00:00:00,300,9878.681724354945
1201,-338622.6748037703,1.0430185061760338,13010.0,0.2133641124863025,2789578.759146435,1,1,2018-10-29 00:00:00,301,9882.548610675685
1202,-313916.3032770811,1.0430185061760338,13010.0,0.2133641124863025,2814285.1306731245,1,2,2018-10-29 00:00:00,301,9882.548610675685
1203,-313915.2602585749,1.0430185061760338,13010.0,0.2133641124863025,2814285.1306731245,1,3,2018-10-29 00:00:00,301,9882.548610675685
1204,-326925.2602585749,1.0430185061760338,13010.0,0.2133641124863025,2814285.1306731245,1,4,2018-10-29 00:00:00,301,9882.548610675685
1205,-326925.2602585749,1.0117279509907526,13020.0,0.2075605797095038,2814285.1306731245,1,1,2018-10-30 00:00:00,302,9886.224957253387
1206,-302209.69786544144,1.0117279509907526,13020.0,0.2075605797095038,2839000.693066258,1,2,2018-10-30 00:00:00,302,9886.224957253387
1207,-302208.68613749044,1.0117279509907526,13020.0,0.2075605797095038,2839000.693066258,1,3,2018-10-30 00:00:00,302,9886.224957253387
1208,-315228.68613749044,1.0117279509907526,13020.0,0.2075605797095038,2839000.693066258,1,4,2018-10-30 00:00:00,302,9886.224957253387
1209,-315228.68613749044,0.9813761124610301,13030.0,0.22079412311913724,2839000.693066258,1,1,2018-10-31 00:00:00,303,9886.565415725594
1210,-290512.27259817644,0.9813761124610301,13030.0,0.22079412311913724,2863717.106605572,1,2,2018-10-31 00:00:00,303,9886.565415725594
1211,-290511.291222064,0.9813761124610301,13030.0,0.22079412311913724,2863717.106605572,1,3,2018-10-31 00:00:00,303,9886.565415725594
1212,-303541.291222064,0.9813761124610301,13030.0,0.22079412311913724,2863717.106605572,1,4,2018-10-31 00:00:00,303,9886.565415725594
1213,-303541.291222064,0.9519348290871992,13040.0,0.17559736510516954,2863717.106605572,1,1,2018-11-01 00:00:00,304,9888.7403527732
1214,-278819.440340131,0.9519348290871992,13040.0,0.17559736510516954,2888438.957487505,1,2,2018-11-01 00:00:00,304,9888.7403527732
1215,-278818.48840530193,0.9519348290871992,13040.0,0.17559736510516954,2888438.957487505,1,3,2018-11-01 00:00:00,304,9888.7403527732
1216,-291858.48840530193,0.9519348290871992,13040.0,0.17559736510516954,2888438.957487505,1,4,2018-11-01 00:00:00,304,9888.7403527732
1217,-291858.48840530193,0.9233767842145831,13050.0,0.2735058901670774,2888438.957487505,1,1,2018-11-02 00:00:00,305,9890.075009544504
1218,-267133.3008814407,0.9233767842145831,13050.0,0.2735058901670774,2913164.1450113663,1,2,2018-11-02 00:00:00,305,9890.075009544504
1219,-267132.3775046565,0.9233767842145831,13050.0,0.2735058901670774,2913164.1450113663,1,3,2018-11-02 00:00:00,305,9890.075009544504
1220,-280182.3775046565,0.9233767842145831,13050.0,0.2735058901670774,2913164.1450113663,1,4,2018-11-02 00:00:00,305,9890.075009544504
1221,-280182.3775046565,0.8956754806881456,13060.0,0.2403979341465246,2913164.1450113663,1,1,2018-11-03 00:00:00,306,9890.099839514201
1222,-255457.127905871,0.8956754806881456,13060.0,0.2403979341465246,2937889.3946101516,1,2,2018-11-03 00:00:00,306,9890.099839514201
1223,-255456.2322303903,0.8956754806881456,13060.0,0.2403979341465246,2937889.3946101516,1,3,2018-11-03 00:00:00,306,9890.099839514201
1224,-268516.2322303903,0.8956754806881456,13060.0,0.2403979341465246,2937889.3946101516,1,4,2018-11-03 00:00:00,306,9890.099839514201
1225,-268516.2322303903,0.8688052162675012,13070.0,0.22245616684295755,2937889.3946101516,1,1,2018-11-04 00:00:00,307,9894.316550884509
1226,-243780.44085317902,0.8688052162675012,13070.0,0.22245616684295755,2962625.185987363,1,2,2018-11-04 00:00:00,307,9894.316550884509
1227,-243779.57204796275,0.8688052162675012,13070.0,0.22245616684295755,2962625.185987363,1,3,2018-11-04 00:00:00,307,9894.316550884509
1228,-256849.57204796275,0.8688052162675012,13070.0,0.22245616684295755,2962625.185987363,1,4,2018-11-04 00:00:00,307,9894.316550884509
1229,-256849.57204796275,0.8427410597794761,13080.0,0.2929065043772211,2962625.185987363,1,1,2018-11-05 00:00:00,308,9897.140144102694
1230,-232106.721687706,0.8427410597794761,13080.0,0.2929065043772211,2987368.0363476197,1,2,2018-11-05 00:00:00,308,9897.140144102694
1231,-232105.87894664623,0.8427410597794761,13080.0,0.2929065043772211,2987368.0363476197,1,3,2018-11-05 00:00:00,308,9897.140144102694
1232,-245185.87894664623,0.8427410597794761,13080.0,0.2929065043772211,2987368.0363476197,1,4,2018-11-05 00:00:00,308,9897.140144102694
1233,-245185.87894664623,0.8174588279860918,13090.0,0.31567414152266576,2987368.0363476197,1,1,2018-11-06 00:00:00,309,9899.08948668579
1234,-220438.15522993176,0.8174588279860918,13090.0,0.31567414152266576,3012115.760064334,1,2,2018-11-06 00:00:00,309,9899.08948668579
1235,-220437.33777110378,0.8174588279860918,13090.0,0.31567414152266576,3012115.760064334,1,3,2018-11-06 00:00:00,309,9899.08948668579
1236,-233527.33777110378,0.8174588279860918,13090.0,0.31567414152266576,3012115.760064334,1,4,2018-11-06 00:00:00,309,9899.08948668579
1237,-233527.33777110378,0.7929350631465091,13100.0,0.20982657327480508,3012115.760064334,1,1,2018-11-07 00:00:00,310,9901.694521206608
1238,-208773.10146808726,0.7929350631465091,13100.0,0.20982657327480508,3036869.9963673507,1,2,2018-11-07 00:00:00,310,9901.694521206608
1239,-208772.3085330241,0.7929350631465091,13100.0,0.20982657327480508,3036869.9963673507,1,3,2018-11-07 00:00:00,310,9901.694521206608
1240,-221872.3085330241,0.7929350631465091,13100.0,0.20982657327480508,3036869.9963673507,1,4,2018-11-07 00:00:00,310,9901.694521206608
1241,-221872.3085330241,0.7691470112521138,13110.0,0.25293583184381657,3036869.9963673507,1,1,2018-11-08 00:00:00,311,9909.408355183472
1242,-197098.78764506543,0.7691470112521138,13110.0,0.25293583184381657,3061643.5172553095,1,2,2018-11-08 00:00:00,311,9909.408355183472
1243,-197098.01849805418,0.7691470112521138,13110.0,0.25293583184381657,3061643.5172553095,1,3,2018-11-08 00:00:00,311,9909.408355183472
1244,-210208.01849805418,0.7691470112521138,13110.0,0.25293583184381657,3061643.5172553095,1,4,2018-11-08 00:00:00,311,9909.408355183472
1245,-210208.01849805418,0.7460726009145504,13120.0,0.28230676629701323,3061643.5172553095,1,1,2018-11-09 00:00:00,312,9915.37701160402
1246,-185419.57596904412,0.7460726009145504,13120.0,0.28230676629701323,3086431.9597843196,1,2,2018-11-09 00:00:00,312,9915.37701160402
1247,-185418.8298964432,0.7460726009145504,13120.0,0.28230676629701323,3086431.9597843196,1,3,2018-11-09 00:00:00,312,9915.37701160402
1248,-198538.8298964432,0.7460726009145504,13120.0,0.28230676629701323,3086431.9597843196,1,4,2018-11-09 00:00:00,312,9915.37701160402
1249,-198538.8298964432,0.7236904228871138,13130.0,0.22426532086642426,3086431.9597843196,1,1,2018-11-10 00:00:00,313,9920.373462840429
1250,-173737.89623934214,0.7236904228871138,13130.0,0.22426532086642426,3111232.8934414205,1,2,2018-11-10 00:00:00,313,9920.373462840429
1251,-173737.17254891925,0.7236904228871138,13130.0,0.22426532086642426,3111232.8934414205,1,3,2018-11-10 00:00:00,313,9920.373462840429
1252,-186867.17254891925,0.7236904228871138,13130.0,0.22426532086642426,3111232.8934414205,1,4,2018-11-10 00:00:00,313,9920.373462840429
1253,-186867.17254891925,0.7019797102005004,13140.0,0.13059814784281867,3111232.8934414205,1,1,2018-11-11 00:00:00,314,9925.097616187657
1254,-162054.4285084501,0.7019797102005004,13140.0,0.13059814784281867,3136045.6374818897,1,2,2018-11-11 00:00:00,314,9925.097616187657
1255,-162053.7265287399,0.7019797102005004,13140.0,0.13059814784281867,3136045.6374818897,1,3,2018-11-11 00:00:00,314,9925.097616187657
1256,-175193.7265287399,0.7019797102005004,13140.0,0.13059814784281867,3136045.6374818897,1,4,2018-11-11 00:00:00,314,9925.097616187657
1257,-175193.7265287399,0.6809203188944853,13150.0,0.17217425764684866,3136045.6374818897,1,1,2018-11-12 00:00:00,315,9931.042792102087
1258,-150366.11954848468,0.6809203188944853,13150.0,0.17217425764684866,3160873.244462145,1,2,2018-11-12 00:00:00,315,9931.042792102087
1259,-150365.43862816578,0.6809203188944853,13150.0,0.17217425764684866,3160873.244462145,1,3,2018-11-12 00:00:00,315,9931.042792102087
1260,-163515.43862816578,0.6809203188944853,13150.0,0.17217425764684866,3160873.244462145,1,4,2018-11-12 00:00:00,315,9931.042792102087
1261,-163515.43862816578,0.6604927093276508,13160.0,0.17152787840257439,3160873.244462145,1,1,2018-11-13 00:00:00,316,9931.211740283901
1262,-138687.40927745603,0.6604927093276508,13160.0,0.17152787840257439,3185701.2738128547,1,2,2018-11-13 00:00:00,316,9931.211740283901
1263,-138686.7487847467,0.6604927093276508,13160.0,0.17152787840257439,3185701.2738128547,1,3,2018-11-13 00:00:00,316,9931.211740283901
1264,-151846.7487847467,0.6604927093276508,13160.0,0.17152787840257439,3185701.2738128547,1,4,2018-11-13 00:00:00,316,9931.211740283901
1265,-151846.7487847467,0.6406779280478213,13170.0,0.18770338038283446,3185701.2738128547,1,1,2018-11-14 00:00:00,317,9932.914100262702
1266,-127014.46353408995,0.6406779280478213,13170.0,0.18770338038283446,3210533.5590635114,1,2,2018-11-14 00:00:00,317,9932.914100262702
1267,-127013.8228561619,0.6406779280478213,13170.0,0.18770338038283446,3210533.5590635114,1,3,2018-11-14 00:00:00,317,9932.914100262702
1268,-140183.82285616192,0.6406779280478213,13170.0,0.18770338038283446,3210533.5590635114,1,4,2018-11-14 00:00:00,317,9932.914100262702
1269,-140183.82285616192,0.6214575902063867,13180.0,0.18895382599190058,3210533.5590635114,1,1,2018-11-15 00:00:00,318,9936.084154337943
1270,-115343.61247031706,0.6214575902063867,13180.0,0.18895382599190058,3235373.7694493565,1,2,2018-11-15 00:00:00,318,9936.084154337943
1271,-115342.99101272685,0.6214575902063867,13180.0,0.18895382599190058,3235373.7694493565,1,3,2018-11-15 00:00:00,318,9936.084154337943
1272,-128522.99101272685,0.6214575902063867,13180.0,0.18895382599190058,3235373.7694493565,1,4,2018-11-15 00:00:00,318,9936.084154337943
1273,-128522.99101272685,0.6028138625001951,13190.0,0.2347088593424633,3235373.7694493565,1,1,2018-11-16 00:00:00,319,9937.7325168578
1274,-103678.65972058235,0.6028138625001951,13190.0,0.2347088593424633,3260218.100741501,1,2,2018-11-16 00:00:00,319,9937.7325168578
1275,-103678.05690671985,0.6028138625001951,13190.0,0.2347088593424633,3260218.100741501,1,3,2018-11-16 00:00:00,319,9937.7325168578
1276,-116868.05690671985,0.6028138625001951,13190.0,0.2347088593424633,3260218.100741501,1,4,2018-11-16 00:00:00,319,9937.7325168578
1277,-116868.05690671985,0.5847294466251892,13200.0,0.26224529021677434,3260218.100741501,1,1,2018-11-17 00:00:00,320,9939.891336293562
1278,-92018.32856598595,0.5847294466251892,13200.0,0.26224529021677434,3285067.8290822348,1,2,2018-11-17 00:00:00,320,9939.891336293562
